track_name,price,rating_count_tot,prime_genre
Flick Golf!,0.99,9948,Games
DirectVR Remote for DirecTV,0.99,528,Utilities
World of Goo,4.99,4675,Games
Airbnb,0,22302,Travel
UPAD 3,5.99,3849,Productivity
Tagesschau,0,233,News
iExit Interstate Exit Guide,0,1798,Travel
Genius Scan+ - PDF Scanner,7.99,916,Business
iSafe Pro,0.99,2956,Utilities
NBA JAM by EA SPORTS?,4.99,21648,Games
iHandy Translator Pro,2.99,5163,Reference
AR Missile - Automatic Target Tracking,0.99,49,Entertainment
"QuakeFeed Earthquake Map, Alerts, and News",0,6081,Weather
Dungeon Raid,0.99,4401,Games
Badoo Premium - Meet new people. Extra features.,2.99,2231,Social Networking
Fruit Ninja?,0,327025,Games
LEGO Harry Potter: Years 1-4,4.99,10463,Games
Rat On A Skateboard,1.99,28672,Games
iTrackBites Plus - Smart Weight Loss Tracker & Points Calculator for Diet Nutrition Watchers,3.99,4716,Health & Fitness
Pocket God: Journey To Uranus,1.99,6278,Games
Bloons TD 4,2.99,8304,Games
Cartoon Network App – Teen Titans Go! And more!,0,15984,Entertainment
SkyView? - Explore the Universe,1.99,5079,Education
Coach Guitar - Lessons & Easy Tabs For Beginners,0,2416,Music
Lobi,0,36,Social Networking
MONOPOLY for iPad,4.99,8165,Games
"聚力视频HD-人民的名义,跨界歌王全网热播",0,7446,Entertainment
Eden - World Builder,0.99,26419,Games
"Holiday Greetings - 3D Animations, Emoji, Emoticons, Sounds & Videos for Special Occasions",0.99,208,Entertainment
Puffin Browser Pro,3.99,7565,Utilities
8mm Vintage Camera,1.99,3040,Photo & Video
GasBuddy,0,145549,Travel
Paprika Recipe Manager for iPhone,4.99,835,Food & Drink
BillMinder - Bill Reminder and Organizer,1.99,4262,Finance
myCardLists Christmas Card Address Label Printing,1.99,219,Utilities
Capital One Mobile,0,56110,Finance
HotelTonight - Great Deals on Last Minute Hotels,0,32341,Travel
The 7th Guest,4.99,1419,Games
Stack the Countries?,2.99,3303,Education
"腾讯视频HD-楚乔传,明日之子6月全网首播",0,2058,Entertainment
Secret of Mana,7.99,990,Games
AVPlayerHD,2.99,1986,Entertainment
SimplePhysics,1.99,8981,Games
Hot Springs Story,4.99,554,Games
The Guardian,0,8176,News
Annabel Karmel's Baby & Toddler Recipe App,4.99,53,Food & Drink
SecurityCam for iPhone,0.99,6,Photo & Video
La Banque Postale,0,8,Finance
"My Score Plus Weight Loss, Food & Exercise Tracker",0,467,Health & Fitness
爱奇艺HD -《欢乐颂2》电视剧热播,0,2394,Entertainment
Quit Pro,0.99,287,Health & Fitness
Splice - Video Editor + Movie Maker by GoPro,0,28189,Photo & Video
Localscope - Find places and people around you,2.99,868,Navigation
Slingo Supreme HD,0.99,4094,Games
VLC Streamer,2.99,3152,Entertainment
Low Carb Diet Tracker PRO by Carb Manager,2.99,2950,Health & Fitness
NOAA Weather Radio,3.99,3245,Weather
Mad Skills Motocross,0.99,9341,Games
Pearson eText,0,981,Education
QWOP for iOS,0.99,735,Games
"Sleep Pillow Sounds: white noise, rain, ocean, fan",2.99,15116,Health & Fitness
Microsoft OneNote,0,39638,Productivity
PlayStation?App,0,7256,Entertainment
Scan - QR Code and Barcode Reader,1.99,12590,Utilities
Carnivores: Ice Age Pro,2.99,13258,Games
Fighter Verses - memorize bible verses,2.99,331,Reference
Schoology,0,1777,Education
iDarkroom,0.99,554,Photo & Video
"GolfNow – Book Tee Times, Golf GPS, Scorecard",0,7535,Sports
Hudl,0,2622,Sports
"乐视视频HD-白鹿原,欢乐颂,奔跑吧全网热播",0,2340,Entertainment
TEDiSUB - Enjoy TED Talks with Subtitles,0,823,Entertainment
SkyDroid - Golf GPS,1.99,261,Sports
Legendary Wars,0.99,29739,Games
Weather Radio by WDT,4.99,1359,Weather
Home Design 3D - 3D Printing Edition,6.99,6001,Productivity
マクドナルド - McDonald's Japan,0,10,Food & Drink
SkyView? Free - Explore the Universe,0,4188,Education
搜房网房天下-新房二手房租房交易平台,0,89,Lifestyle
WordFoto,1.99,513,Photo & Video
IRS2Go,0,1329,Finance
手机京东-首次购买可领取188元优惠券,0,361,Shopping
搜狐视频HD-欢乐颂2 全网首播,0,3768,Entertainment
WeChat,0,34584,Social Networking
QQ音乐-来这里“发现?音乐”,0,745,Music
Google Translate,0,26786,Reference
Pocket Casts,3.99,1911,News
The Lost City,1.99,1393,Games
Tasty Planet,2.99,430,Games
Feed the Head,1.99,193,Games
ContactsBook -AddressBook Organizer,0.99,7,Utilities
安居客-二手房、新房、租房的找房助手,0,84,Lifestyle
"汽车之家-提供新车,二手车报价及资讯",0,116,Lifestyle
PhotoSync – transfer and backup photos & videos,2.99,4352,Photo & Video
My Verizon,0,126948,Utilities
Meitu,0,6478,Photo & Video
Talking Ben the Dog for iPad,0,31116,Entertainment
中国联通手机营业厅客户端(官方版),0,248,Utilities
Bodyweight Training: You Are Your Own Gym,4.99,3326,Health & Fitness
唯品会-欢乐颂2独家电商 同款热卖,0,100,Shopping
GMX Mail,0,102,Productivity
Talking Carl,0.99,3662,Entertainment
Tiny Wings,0.99,219418,Games
NOAA Weather Alerts - Severe Weather Push Notifications & Warnings,3.99,2293,Weather
"Bleacher Report: Sports news, scores, & highlights",0,16979,Sports
TuneIn Radio - MLB NBA Audiobooks Podcasts Music,0,110420,Music
iTheme - Themes for iPhone and iPad,1.99,4719,Lifestyle
Bitauto Autoprice,0,157,Utilities
"Math Fact Master: Addition, Subtraction, Multiplication, and Division",0.99,1537,Education
Lieferando.de,0,29,Food & Drink
万年历-值得信赖的日历黄历查询工具,0,2270,Utilities
Temple Run,0,1724546,Games
Angry Birds Rio,0,170843,Games
Angry Birds Rio HD,0,70122,Games
My Baby's Beat - Prenatal Listener,4.99,1887,Lifestyle
My Horse,0,293857,Games
iStatVball 2 iPad Edition,19.99,193,Sports
Magic Piano by Smule,0,131695,Music
DIRECTV App for iPad,0,47506,Entertainment
PodCruncher podcast app - Player and manager for podcasts,2.99,2261,News
Shell Shock 1.5,0.99,26,Games
Talking Tom Cat 2 for iPad,0,56399,Entertainment
MTV,0,5987,Entertainment
Tiny Tower - Free City Building,0,414803,Games
"Gmail - email by Google: secure, fast & organized",0,135962,Productivity
美团 - 吃喝玩乐全都有,0,549,Lifestyle
Chess Pro - with coach,9.99,10619,Games
NCAA March Madness Live - Men's College Basketball,0,13572,Sports
Catholic New American Bible Revised Edition,2.99,149,Reference
Planimeter - Measure Land Area and Distance on a Map,7.99,249,Productivity
中国工商银行,0,152,Finance
Bumpy Road,2.99,1073,Games
Dude Perfect,0.99,9763,Games
Countdown? (Event Reminders and Timer),0,60490,Lifestyle
Dude Perfect HD,1.99,2552,Games
FINAL FANTASY III,14.99,1378,Games
苏宁易购-新人专享大礼包,0,38,Shopping
SPIEGEL ONLINE - Nachrichten,0,299,News
Superbrothers: Sword & Sworcery EP,3.99,5362,Games
"Procreate – Sketch, paint, create.",5.99,6109,Entertainment
网易新闻 - 精选好内容，算出你的兴趣,0,4263,News
Tiny Planet Photos and Video,0.99,714,Photo & Video
Touchgrind BMX,4.99,3170,Games
QQ浏览器HD-极速搜索浏览器,0,936,Utilities
QR Reader for iPad,0,1341,Utilities
NBA JAM by EA SPORTS? for iPad,4.99,4934,Games
Toca Hair Salon,2.99,9649,Education
Showroomprive - Private Fashion Sales,0,11,Shopping
Bloons TD 4 HD,2.99,2493,Games
Elmo Loves ABCs for iPad,4.99,1888,Games
Forbidden Island,4.99,923,Games
1号店-全球超市 轻松到家,0,65,Shopping
"易到 - 低价专车,高品质出行",0,115,Travel
"Expedia Hotels, Flights & Vacation Package Deals",0,10278,Travel
YY- 小全民手机直播交友软件,0,624,Social Networking
"ooVoo – Free Video Call, Text and Voice",0,177501,Social Networking
Virtual Villagers 4: The Tree of Life,0.99,500,Games
WatchESPN,0,159735,Sports
Pinterest,0,1061624,Social Networking
iFunny :),0,98344,Entertainment
HBO GO,0,26278,Entertainment
Flashlight ！,0,35769,Utilities
DEATHSMILES,9.99,540,Games
QQ音乐HD,0,224,Music
Talking Pierre the Parrot for iPad,0,11665,Entertainment
Photon Flash Player for iPad - Flash Video & Games plus Private Web Browser,4.99,20951,Utilities
Rota Calendar - Work Shift Manager,1.99,43,Productivity
Site Audit Pro,16.99,125,Productivity
It's Tyrannosaurus Rex - Smithsonian Institution,1.99,92,Book
FINAL FANTASY III for iPad,16.99,857,Games
True Red Eye Remover HD-Face Recovery,0.99,528,Photo & Video
Tikal,2.99,626,Games
美丽说-潮流穿搭快人一步,0,1026,Shopping
"Phone Drive - File Manager, Browser & Explorer",1.99,1403,Utilities
Fake Location,0.99,117,Social Networking
Summer Games 3D,0.99,193,Games
Classic Explain Everything?,7.99,896,Education
The JMU Bus App,2.99,35,Navigation
ROBLOX,0,183621,Games
Pocket Academy,4.99,616,Games
知乎,0,397,Social Networking
Ticket to Ride,2.99,4866,Games
Dice With Buddies: Fun New Social Dice Game,2.99,20355,Games
Money Origami - Learn How to Fold Money,1.99,6,Reference
"Cloud Baby Monitor ~ Video, Audio, Unlimited Range",3.99,1855,Lifestyle
STREET FIGHTER IV VOLT,4.99,9741,Games
FL Studio Mobile,13.99,818,Music
Qzone HD,0,458,Social Networking
PicFrame,0.99,6374,Photo & Video
Bank of America - Mobile Banking for iPad,0,7569,Finance
Nyan Cat: Lost In Space,0,76392,Games
ZOOKEEPER　DX,0.99,274,Games
Fishing Kings Free+,0,35058,Games
"Werewolf ""Nightmare in Prison""",0,78,Games
"PhotoToaster - Photo Editor, Filters, Effects and Borders",2.99,4748,Photo & Video
Bike Baron,1.99,12162,Games
Moji Weather - Free Weather Forecast,0,2333,Weather
京东 HD,0,150,Shopping
Toca Robot Lab,2.99,1006,Education
Viator Tours & Activities,0,1839,Travel
Lookout: Security and Identity Theft Protection,0,2661,Utilities
PBS KIDS Video,0,8651,Education
LetterSchool - learn to write letters and numbers,4.99,460,Education
Kurumaki Calendar -month scroll calendar-,1.99,34,Productivity
Building Parallel Circuits,0.99,32,Education
HappyCow Vegan / Vegetarian Restaurant Guide,3.99,863,Travel
Building Serial Circuits,0.99,23,Education
Superimpose,1.99,2965,Photo & Video
ComicBook!,0.99,3702,Photo & Video
Jelly Defense,2.99,5058,Games
Domino's Pizza USA,0,258624,Food & Drink
Junk Jack Retro,2.99,8632,Games
FiLMiC Pro,14.99,1478,Photo & Video
AliExpress Shopping App,0,10647,Shopping
搜狐新闻—新闻热点资讯掌上阅读软件,0,383,News
ZDFmediathek,0,320,Entertainment
Digital Domain,0,102,Photo & Video
SayHi Translate,0,8623,Business
Tank Hero,0.99,14361,Games
聚力视频-蓝光电视剧电影在线热播,0,1670,Entertainment
TextGrabber – image to text: OCR & translate photo,4.99,1153,Productivity
淘宝HD－Taobao for iPad,0,1103,Shopping
Timenote,0.99,11,Business
Snapseed,0,8683,Photo & Video
北京浮生记,0.99,44,Games
My PlayHome,3.99,3523,Entertainment
腾讯手机管家-拦截骚扰电话的QQ安全助手,0,527,Utilities
5K Runner: 0 to 5K Run Trainer. Couch potato to 5K,4.99,10368,Health & Fitness
Magic Jigsaw Puzzles,0,187666,Games
DragonVale,0,503230,Games
SHADOWGUN,4.99,4513,Games
PlayerXtreme Media Player PRO - Movies & streaming,4.99,125,Utilities
Lieferheld - Delicious food delivery service,0,29,Food & Drink
Kwai - Share your video moments,0,668,Photo & Video
ibis Paint - speed painting,4.99,112,Entertainment
360手机卫士-超安全的来电防骚扰助手,0,944,Utilities
"Photo Lab: Picture Editor, effects & fun face app",0,34585,Photo & Video
ConjuVerb - Spanish Verb Conjugation Helper,0.99,406,Education
Skype for iPad,0,60163,Social Networking
Book Creator for iPad,4.99,415,Education
Modern Combat 3: Fallen Nation,6.99,23766,Games
Toca Store,2.99,1595,Education
NBC – Watch Now and Stream Full TV Episodes,0,55950,Entertainment
CCW – Concealed Carry 50 State Guide,1.99,644,Reference
"Camera360 - Selfie Filter Camera, Photo Editor",0,16729,Photo & Video
Hotspot Shield Free VPN Proxy & Wi-Fi Privacy,0,32499,Productivity
Racing Penguin Free - Top Flying and Diving Game,0,141224,Games
"Fitness Buddy+ Gym Workout Exercise, Home Trainer",2.99,10386,Health & Fitness
LINE,0,11437,Social Networking
驴妈妈旅游-订景点门票机票火车票特价酒店,0,30,Travel
Calculator for iPad Free.,0,4021,Utilities
NOAA Hurricane Center HD,1.99,43,Weather
Jesus Calling Devotional by Sarah Young,9.99,1685,Book
ADP Mobile Solutions,0,8324,Business
Daily Audio Bible App,0.99,796,Lifestyle
Scribblenauts Remix,0.99,86127,Games
QQ,0,9109,Social Networking
Talking Tom & Ben News for iPad,0,20988,Entertainment
LOVOO - Dating Chat,0,1985,Social Networking
爱奇艺PPS -《欢乐颂2》电视剧热播,0,14844,Entertainment
当当-正品秒杀，首单立减5元,0,65,Shopping
Phoenix HD,0,13106,Games
Zaim,0,44,Finance
MailShot Pro- Group Email Done Right!,3.99,425,Productivity
Human Anatomy Atlas – 3D Anatomical Model of the Human Body,24.99,1298,Medical
欢乐斗地主?腾讯,0,403,Games
Virtual Villagers 5: New Believers,0.99,309,Games
FINAL FANTASY TACTICS: THE WAR OF THE LIONS,13.99,5180,Games
Reckless Getaway,0.99,18259,Games
Snapchat,0,323905,Photo & Video
途牛旅游-订机票酒店，查旅行景点门票,0,51,Travel
"PDF Converter - Convert Documents, Photos to PDF",4.99,1294,Business
Auto Palmistry,0,5,Entertainment
Muffin Knight,0.99,9302,Games
Infinity Blade II,0.99,153588,Games
Quick Scan Pro - Barcode Scanner. Deal Finder. Money Saver.,0.99,3837,Productivity
Sprinkle: Water splashing fire fighting fun!,1.99,10509,Games
Lock Photos & Video.s Vault - Passcode Protect Your Secret Photo Album & Secure Private Picture.s Folders,2.99,4697,Photo & Video
Truecaller - Spam Identification & Block,0,27791,Utilities
"MOMO陌陌-开启视频社交,用直播分享生活",0,1862,Social Networking
Couch to 5K? - Running App and Training Coach,2.99,3820,Health & Fitness
Pic Collage - Picture Editor & Photo Collage Maker,0,123433,Photo & Video
Where's My Water?,1.99,131656,Games
United Airlines,0,5748,Travel
Dictionary.com Premium Dictionary & Thesaurus for iPad,4.99,4922,Reference
Cut the Rope: Experiments,0.99,63272,Games
The Singing Machine Mobile Karaoke App,0,130,Music
ibis Paint X - speed painting,0,1933,Entertainment
VIBO RealMassager,0,6,Health & Fitness
Peggle Classic HD,0.99,3912,Games
Monkey Math School Sunshine,1.99,1092,Games
Conservative Talk Radio,2.99,2436,News
Azuki Wave,1.99,14,Entertainment
蘑菇街-网红直播搭配的购物特卖平台,0,558,Shopping
百度地图-智能的手机导航，公交地铁出行必备,0,1014,Navigation
"Smilebox Moments - Collages, Stickers, Filters, Frames & Animations",0.99,4510,Photo & Video
Gangstar Rio: City of Saints,6.99,14724,Games
去哪儿旅行HD-总有你要的低价,0,85,Travel
咕咚-你的跑步骑行运动社区,0,160,Health & Fitness
Photon Flash Player for iPhone - Flash Video & Games plus Private Web Browser,3.99,4676,Utilities
Knots 3D,1.99,3196,Reference
Sight Recover 3D,0.99,1,Health & Fitness
飞猪,0,154,Travel
QQ HD,0,5058,Social Networking
Bon Appetit,0,750,Food & Drink
Skins Pro Creator for Minecraft,1.99,7943,Utilities
Flick Home Run !,0.99,98851,Games
STEINS;GATE,24.99,16,Games
Sonic CD,0,16358,Games
Messenger,0,351466,Social Networking
Zombieville USA 2,0.99,79683,Games
F18 Carrier Landing,5.99,4656,Games
Flick Champions HD,1.99,7289,Games
Programme TV Télé Loisirs,0,23,Entertainment
White Tiles 2 : Piano Master ( Don't Hit The White Tiles 4 ) - Free Music Game,0,60,Games
Flashlight ◎,0,24744,Business
Real Steel,0.99,24880,Games
Pinball Arcade Plus,0.99,3716,Games
QQ游戏大厅HD,0,338,Entertainment
Doodle Jump FREE - BE WARNED: Insanely addictive,0,28153,Games
Pearson eText for Schools,0,609,Education
Jetpack Joyride,0,405647,Games
FotoRus -Camera & Photo Editor & Pic Collage Maker,0,32558,Photo & Video
Catholic Bible,1.99,999,Reference
Doodle Jump HD,2.99,8580,Games
ASOS,0,9725,Shopping
"NOAA Hi-Def Radar Pro -  Storm Warnings, Hurricane Tracker & Weather Forecast",1.99,15809,Weather
eHarmony? Dating App - Meet Singles,0,11124,Social Networking
腾讯视频-欢乐颂2全网首播,0,613,Entertainment
Calculator ∞,2.99,1138,Education
搜狐视频-欢乐颂2 全网首播,0,774,Entertainment
"Abby Monkey? Basic Skills: Preschool and Kindergarten Kids Educational Early Learning Adventure Games.? TeachMe Counting, Colors, Alphabet, Math, Numbers, Shapes Sorting, Patterns, Puzzles, Learn to Read Letters for Toddler Children",2.99,358,Games
唯品会 HD 全球精选，正品特卖,0,68,Shopping
Top Eleven 2017 - Be a Soccer Manager,0,14104,Games
Machinarium,4.99,7919,Games
Tenuto,3.99,562,Music
STREET FIGHTER II COLLECTION,3.99,242,Games
Twitch,0,109549,Entertainment
Watch TNT,0,6856,Entertainment
Kids Doodle - Movie Kids Color & Draw,0,8025,Games
Written Legends: Nightmare at Sea HD (Full),4.99,234,Games
"Drum Beats+ (Rhythm Metronome, Loops & Grooves Machine)",3.99,879,Music
Real Fishing 3D,1.99,880,Games
Trello,0,2793,Productivity
高德地图（精准专业的手机地图）,0,1040,Navigation
广东移动手机营业厅-话费流量一手掌握，专属优惠定期发放,0,33,Utilities
Puppet Pals HD Director's Pass,3.99,54,Education
Fisheye Lens - Retro Style Fisheye Camera,1.99,2485,Photo & Video
Waking Mars,4.99,2101,Games
Fitbit,0,90496,Health & Fitness
Watch TBS,0,4050,Entertainment
twinkle,2.99,5,Entertainment
HISTORY Here,0,685,Travel
Meitu HD,0,2150,Photo & Video
Railway Route Search,0,5,Navigation
PINK Nation,0,49816,Lifestyle
Ricky Carmichael's Motocross Matchup Pro,0.99,4498,Games
"Phonics Island ? Early Reading, Spelling & Tracing Montessori Preschool and Kindergarten Kids Learning Adventure Games by Abby Monkey? Alphabet and Letter Sounds Reader",2.99,199,Education
LotteryHUB,0,2417,News
Infinite Campus Mobile Portal,0,2286,Education
"Perfect Image - Pic Collage Maker, Add Text to Photo, Cool Picture Editor",0,1646,Photo & Video
NHL,0,15554,Sports
Cronometer,2.99,210,Health & Fitness
Zen Pinball,0,6534,Games
Green Kitchen – healthy vegetarian recipes,3.99,311,Food & Drink
HB2 PLUS,0.99,54073,Games
The Sims? FreePlay,0,446880,Games
"百度糯米-电影,美食团购",0,383,Lifestyle
Mathway - Math Problem Solver,0,1854,Education
